comentario,puntuacion_estimada,puntuacion_real,confianza,categoria
plan khe,5,,0.30948036909103394,seguridad
pues lamento decirles que jamás los van a encontrar me da risa,1,,0.5423016548156738,seguridad
con esto demuestra que el gobierno si puede vs el narco solo qué no quieren,3,,0.24225738644599915,seguridad
ósea que si pueden pero no quieren,2,,0.4153796136379242,seguridad
o sea que si se puede proteger a los mexicanos solo que no lo quieren hacer,1,,0.38096871972084045,seguridad
no queremos mundial queremos 0 violencia 0 políticos corruptos,1,,0.8746994137763977,seguridad
mexicanos unidos jamás serán vencidos,1,,0.6224896311759949,seguridad
apollemos a estos padres y madres buscadoras dios los bendiga y los proteja,5,,0.7811104655265808,seguridad
interactuando,4,,0.4207496643066406,seguridad
ayúdenme a compartir,4,,0.43176519870758057,seguridad
seguridad para los extranjeros y a los ciudadanos mexicanos nada,1,,0.4937465190887451,seguridad
jordy q el mundial no trae ningún beneficio al país anfitrión solo hay que investigar el desastre que ocurrió en cada país anfitrión del mundial,1,,0.7743769884109497,seguridad
si ni con los suyos le importa ahora con turistas,1,,0.31112173199653625,seguridad
bueno siempre en un sistema capitalista el capital va a estar por arriba que los seres humanos y hoy la fifa soborna a gobiernos y gana millones exitos y esperemos que tengan buenos resultados,5,,0.4101978838443756,seguridad
nmmz llevan pidiendo más de 90 años seguridad nunca se va acabar la delincuencia me entristece,1,,0.6522950530052185,seguridad
así nos deberían de cuidar todos los días alos mexicanos,5,,0.5258224010467529,seguridad
espero que pueden encontrar finalmente a sus familiares o saber saber su destino fuerzas a las familias que están en la busca de encontrar respuestas mis condolencias y espero que pronto la gente pueda dar más visibilidad a toda está problemática que es hasta el día de hoy es difícil de mantener oculto ya que el sufrimiento no se olvida ni mucho menos de ve como algo vergonzoso de l país todos son importantes de igual manera que tiene personas que les importa tanto como mujeres y hombre esperopronto puedan ser ayudados con buena fé,3,,0.2954566180706024,seguridad
donde puedo donar para sus impresiones,5,,0.4614377021789551,seguridad
hay otros que nacen en méjico,3,,0.28421616554260254,seguridad
le pido a dios que todos ustedes encuentren a sus seres queridos,5,,0.4998205900192261,seguridad
la cosa debe estar grabe para invocar a kukulkán,1,,0.31924739480018616,seguridad
entonces siempre han podido,5,,0.4422113597393036,seguridad
osea están reconociendo que si pueden dar seguridad a méxico pero han escogido en no hacerlo todo este tiempo este régimen es una burla,1,,0.6895895600318909,seguridad
siga alzando la voz,2,,0.2623087465763092,seguridad
la vrda si me da vergüenza decir que soy de méxico we,1,,0.48320117592811584,seguridad
que así cuidaran a los mexicanos todos los días otra historia sería,5,,0.4234622120857239,seguridad
no ma si podían hacen eso porque no lo hicieron con nosotros,2,,0.4174606204032898,seguridad
todo eso deben usar para acabar con los carteles y cuidar a la ciudadanía siempre,5,,0.6489689946174622,seguridad
dios mio no puedo imaginar ese dolor me entristece mucho,1,,0.41894271969795227,seguridad
ya pactaron con el narco que no haga desmadre en las sedes,1,,0.2816753685474396,seguridad
osea tienen dinero para movilizar a tantos elementos de fuerzas de seguridad para un mundial y no para luchar contra el narco me da risa,1,,0.6127907633781433,seguridad
jaliscomajico,5,,0.2635267376899719,seguridad
botón de deseo que méxico no participe como sede del mundial,1,,0.5859225988388062,seguridad
3 mil millones en 3 focos esteticos en el metro no me gusta,2,,0.4916852116584778,seguridad
y la seguridad para la demás gente que,5,,0.43053847551345825,seguridad
creo que este mundial no va a ir mucha gente solo a canadá me da risa mucho,1,,0.27707788348197937,seguridad
ósea que si pueden brindar seguridad pero no les da la gana,2,,0.48145273327827454,seguridad
los mexicanos,5,,0.3261668086051941,seguridad
ojala el mundial durará para siempre,5,,0.45456498861312866,seguridad
yo soy de méxico y no vengan no le den dinero a este marco gobierno,1,,0.829551100730896,seguridad
y quien pidió el mundial peña nieto xq las cedes se eligen con 8 años de anticipación,1,,0.4397614598274231,seguridad
mi total admiración y respeto hacía con ustedes por su persistencia y fuerza que dios les permita reunirse nuevamente con sus familiares,5,,0.7682497501373291,seguridad
no queremos mundial queremos paz,1,,0.3372092843055725,seguridad
que así se movieran pra acabar con la delincuencia en méxico y no nada más para un evento deportivo,1,,0.49036550521850586,seguridad
y por que lo tienen que hacer cuando va a estar un evento de talla mundial y no diariamente para los mexicanos,1,,0.3150380849838257,seguridad
seguridad para el turista y abrazos para los mexicanos,5,,0.41780030727386475,seguridad
así debería ser todos los días,5,,0.36802056431770325,seguridad
quieren hacer en meses lo que no han podido en años me da risa,3,,0.24354270100593567,seguridad
espero encuentren a sus hijos nadie debiera pasar por eso,5,,0.41223573684692383,seguridad
ojalá así nos cuidaran todo el tiempo para combatir,5,,0.5145785212516785,seguridad
no les va a funcionar nunca les funciona,1,,0.8891258239746094,seguridad
un aplauso para ustedes,5,,0.6730972528457642,seguridad
triste la situación de méxico,1,,0.3507900536060333,seguridad
no estamos encontra del mundial estamos encontra del olvido,1,,0.693656861782074,seguridad
muy bien vergüenza es lo que no tiene el gobierno,5,,0.4524332880973816,seguridad
que ese día no haya clases porque el futbol es tan importante,5,2.0,0.502996027469635,turismo
ni vengan es peligrosisimo,1,2.0,0.9064577221870422,turismo
que miedo,5,1.0,0.2933562994003296,turismo
como se atreve si esta viendo el pais como esta,5,1.0,0.47303709387779236,turismo
le faltó el aeropuerto de toluca y el tren de toluca a la cdmx y viceversa,2,2.0,0.4284670352935791,turismo
pues si se escucha muy bonito pero hablando ya la verdad sin seguridad quien fregado quiere andar sabiendo que de un rato a otro te ponen el cuete,2,2.0,0.3856629431247711,turismo
me da risa,3,1.0,0.23887060582637787,turismo
demasiada delincuencia y ella no ase nada no sirbe para presidenta,1,1.0,0.732445478439331,turismo
ya no doña,1,3.0,0.5921536087989807,turismo
vieja rata y de seguro va a subir el impuesto por atender al turismo,1,1.0,0.5101297497749329,turismo
y con las calles llenas de hoyos socavones ladrones delincuentes tlalpan con dos carriles menos etc etc,1,1.0,0.5021570324897766,turismo
nooooo creoooo,1,2.0,0.425374835729599,turismo
ya no se va hacer cambiaron de opinión no hay mal que por bien no venga,1,2.0,0.30682042241096497,turismo
ojalá no valla nadie,1,2.0,0.3372021019458771,turismo
los que opinan son de país que nunca han tenido un mundial,1,2.0,0.3398939073085785,turismo
va pero me van a pagar lo de mi trabajo y me van a llevar la despensa a mi casa mas una compensación jalo,2,4.0,0.34996679425239563,turismo
eres grande precidentes,3,5.0,0.2592564821243286,turismo
el país más inseguro del mundo eso deberías de aser con la seguridad de mexico acuérdate que por tu culpa ay millones de desaparecidos,1,1.0,0.9089606404304504,turismo
k dijo,1,3.0,0.3948885202407837,turismo
pues igual ni salgo pero del puro coraje esos días voy a salir,5,2.0,0.4053451120853424,turismo
y si mandamos una petición a la fifa para que no haya mundial en méxico cómo protesta digo,1,1.0,0.5342251658439636,turismo
yo voy a salir con mi familia y amigos aunque no tenga a que salír,5,2.0,0.24602967500686646,turismo
pero porqué si la movilidad está al 100,3,3.0,0.4920441508293152,turismo
todo por eso hay que salir jajaj,3,3.0,0.24289114773273468,turismo
y van a ver todo el desmadre que hay en el país,5,1.0,0.5853990316390991,turismo
el peor pais para ir de turistas no se arriesgen gente,1,1.0,0.875598669052124,turismo
home office todo el año,5,3.0,0.5881658792495728,turismo
y no les quedarán ganas de regresar con tanto policía corrupto y tanta inseguridad siento vergüenza,1,1.0,0.8762813210487366,turismo
ni mi ex se avergüenzo tanto de mi,1,2.0,0.43635648488998413,turismo
no creo vengan muchos después del sorteo pues puro relleno y ninguna selección importante vendrá,1,1.0,0.5161035656929016,turismo
cosas que literalmente nunca dijo,1,3.0,0.4069115221500397,turismo
a cuántos vas a desaparecer,1,1.0,0.28324636816978455,turismo
pues si me pagan y vacaciones pagadas ni salgo,1,4.0,0.36966103315353394,turismo
todo el mundial en méxico fue un grave error desde el comienzo y con cada declaración de claudia la cosa se pone peor,1,1.0,0.6887608170509338,turismo
que salgamos dice,5,3.0,0.3209814727306366,turismo
que vengan no sean negativos,1,5.0,0.30282241106033325,turismo
eso 5 5 millones de turistas q presumen mucho se van a quedar a vivir sin documentos,1,2.0,0.7067768573760986,turismo
si pero hay mucha gente estorcion y delincuentes as al para detener la delincuentes primero,3,1.0,0.43815097212791443,turismo
valió venga eso,1,2.0,0.3167860507965088,turismo
les dije ya se les olvidó el gobernador que renunciaron y todo,1,3.0,0.6352136731147766,turismo
en el aeropuerto de felipe angeles esperé mi vuelo nos más por 28 hs,5,3.0,0.39100396633148193,turismo
ivan,4,3.0,0.2801170349121094,turismo
méxico es inseguro no vallan se arrepentiran,1,1.0,0.8523687720298767,turismo
lo del home office esta bien para evitar el embotellamiento pero de igual forma porque prohibir salir solo para que los turistas no se incomoden,3,2.0,0.4942392408847809,turismo
ya no habrá mundial por la inseguridad que hay en méxico,1,1.0,0.5883747935295105,turismo
el tren que menciona que está por el aifa es tren que viene de pachuca,1,3.0,0.39820265769958496,turismo
con más razón voy a salir,1,2.0,0.3671149015426636,turismo
no gracias esta dura la delinquencia,1,1.0,0.6776387691497803,turismo
que te parece si previo al mundial optimizan los sistemas de trasporte para que la ciudadanía y los turistas no sufran por tráfico y otras averías constantes del trasporte público y vialidades absurda,1,1.0,0.37330344319343567,turismo
ya están pensando cuánto va irse a los bolsillos de cada uno de ellos mentira que va hacer para mejorar en todo el país o ustedes que opinan,1,1.0,0.39872437715530396,turismo
fifa va cancelar el mundial mexico 2026 por la inseguridad narkos homicidios,1,1.0,0.8039682507514954,turismo
me da risa y luego,1,3.0,0.3783506155014038,turismo
no mija ya es diciembre el bono y pues no marcame enenero,1,3.0,0.6791882514953613,turismo
y todas las ganancias que habrá en jalisco adivinen quien se las va a robar boicot en jalisco por los desaparecidos,1,1.0,0.503595769405365,turismo
a pero no sé habla de la demanda,3,3.0,0.3742391765117645,turismo
también van a detener las construcciones que están sobre paseo de la reforma,1,2.0,0.30747106671333313,turismo
que salgamos todos dice,5,3.0,0.4120841324329376,turismo
mi presidentaaa,5,3.0,0.2839536666870117,turismo
ella nos pagará cubrirá todo nuestros gastos sencillo hagan que sea seguro salir listo,5,4.0,0.4475433826446533,turismo
que hagamos manifestaciones enfrente de los estadios a la hora de los partidos dice,3,1.0,0.2152499407529831,turismo
ojalá lo cancelen aqui,1,1.0,0.49664750695228577,turismo
a ver como le va mucha inseguridad,5,1.0,0.25913205742836,turismo
hola gente me gustaría saber qué tan seguro es méxico ahora mismo soy de españa y quiero ir al mundial en guadalajara,1,3.0,0.2506408989429474,turismo
que nos manifestemos dice,5,1.0,0.451128214597702,turismo
como verg quiere que don chuy que trabaja en la obra haga home office,1,2.0,0.23311468958854675,turismo
lo que le debería preocupar es la mala imagen e ineptitud de su gobierno tanta inseguridad y desaparecidos x eso los turistas ni de locos usarán el metro saben q no es confiable y x eso están contratando autos blindados y seguridad,1,1.0,0.6161164045333862,turismo
yo cuando dijo eso no ni mergas yo cuando vi que decía suspensión de clases tiene mi boto,5,3.0,0.26663196086883545,turismo
hiban a venir,5,3.0,0.43533313274383545,turismo
ojalá no se arme aquí,1,1.0,0.5270702838897705,turismo
se van a rayar los policías con tanta mordida q van a pedir,1,2.0,0.7486645579338074,turismo
y a esos si los va a cuidar o como a los mexicanos,5,3.0,0.2692902982234955,turismo
es como decirle a un niño que lo haga,5,3.0,0.47497808933258057,turismo
women,3,3.0,0.23676463961601257,turismo
esto sonó como un reto de salir más,1,3.0,0.25222262740135193,turismo
y si mejor reparan las calles mejoran el transporte público y todos los aspectos de movilidad en la ciudad para que no solo los turistas lo disfruten digo es una opción que mejor forma de aparentar ser una ciudad de primera que siendo una ciudad de primera,3,2.0,0.3756101429462433,turismo
que no salga ella va a espantar a los turistas,1,3.0,0.6161248683929443,turismo
jajjajaja wue no mameeee,3,2.0,0.2918201684951782,turismo
no mas eso faltaba,2,2.0,0.4153110980987549,turismo
espero que sea fake,1,3.0,0.40794050693511963,turismo
pelusokun,4,3.0,0.2937222421169281,turismo
es hora de comenzar el juego,5,5.0,0.3478309214115143,turismo
seguramente voy a vender jamón por home ofice,1,3.0,0.4548349678516388,turismo
pues mientras me paguen mis días de trabajo yo con gusto me quedo a descansar a mi casa,5,4.0,0.22447316348552704,turismo
acoso que como turista quiero ver una ciudad vacía si viajo es por la cultura,1,3.0,0.551132082939148,turismo
que salga bueno,5,3.0,0.403809130191803,turismo
me alegra y verán en lo que convertiste méxico,1,3.0,0.4567476809024811,turismo
no gracias,1,2.0,0.6183727383613586,turismo
si por eso quiero salir para ver gente diferente,3,4.0,0.39042797684669495,turismo
ya se hubiera remodelado el aicm desde hace años si no fuera por el capricho de construir el aifa,1,1.0,0.2520805895328522,turismo
nos pagarán por eso yo me apunto si me van a pagar bien,3,5.0,0.3346386253833771,turismo
no se quien las invento,1,3.0,0.42330238223075867,turismo
ahora resulta que estar vivo en méxico es ilegal 5 5millones me va conocer que maravilla,1,3.0,0.507345974445343,turismo
cuántos dices que vendrán dime,1,3.0,0.43455085158348083,turismo
creo q porfin habla algo inteligente,3,5.0,0.25638431310653687,turismo
sorprendente presidenta y como los vaz a mandar a cuidar mejor q sea en otro lado mi méxico es hermoso y ahora está en tinieblas,5,1.0,0.8122581839561462,turismo
ahora si los policías se van hacer ricos los weyes,3,3.0,0.3104276657104492,turismo
excelente presidenta gracias,5,5.0,0.7997963428497314,turismo
ni a palos,1,1.0,0.3827856779098511,turismo
si no hay maíz no hay mundial,1,1.0,0.45295533537864685,turismo
en guadalajara también se le ocurrió la misma ide otez a lemus,1,1.0,0.5970160365104675,turismo
por mi esta bien pero que me aga un deposito de retiro sin tarjeta de unos 1 000 000 000 000 000 000 000 000 000 000 000 000 000 000 y ya veremos,3,3.0,0.5645825266838074,turismo
que estamos muy pinches feos,1,3.0,0.47111886739730835,turismo
usted tampoco querida,1,3.0,0.4088502526283264,turismo
todos a salir de casa en junio,1,2.0,0.25052523612976074,turismo
ni mi ex me escondía tanto,1,3.0,0.4448767602443695,turismo
queremos seguridad y medicinas al pueblo no le interesa,2,1.0,0.4417666494846344,turismo
cuando pensó que era buena idea,2,3.0,0.2779654860496521,turismo
alguien dijo que protestemos contra las desapariciones para que los turistas conozcan la realidad de méxico,1,1.0,0.4225132167339325,turismo
me da risa solo tonteras de este gobierno,1,1.0,0.5129724144935608,turismo
están viendo como esta méxico usted cree que vengan,5,2.0,0.5945023894309998,turismo
esa mujer piensa que puede controlar y jugar como juguete a las personas,5,3.0,0.509535551071167,turismo
y la mentira me da risa,5,3.0,0.34505072236061096,turismo
que hagamos manifestación dice,1,3.0,0.33814695477485657,turismo
con la inseguridad quien va querer ir a mexico,1,1.0,0.3495027422904968,turismo
disculpa soy mexicana que no me quedé en casa yo así entendí,1,3.0,0.3806079626083374,turismo
va ser el mundial más aburrido sí es que no pasa algo canónico,1,4.0,0.5558050870895386,turismo
ok pero díganselo a mi jefecito porque me obliga a venir a la oficina,3,2.0,0.5552719831466675,turismo
que ese diga hagan una manifestación dice,1,1.0,0.4416615068912506,turismo
yo aún me preguntó que tiene de importante el mundial de fútbol que da o en qué beneficia esa madre,3,2.0,0.27762219309806824,turismo
los carteles se van a dar vida con los turistas a quien se le ocurrió darle el mundial a méxico,4,4.0,0.32592740654945374,turismo
y regresando ya no están completo,1,2.0,0.4273073077201843,turismo
que acaso la fifa no lo cancelo y va hacer ahora en eu,5,3.0,0.40667811036109924,turismo
solo les recuerdo que una mujer perdió la vida solo por salir en busca de empleo un enfermo desvivio a varias personas desde una pirámide de teotihuacan y el metro de la ciudad está en su peor momento razones para manifestarnos durante el mundial si tenemos,1,1.0,0.45211437344551086,turismo
como si fuera a venir medio mundo para la miseria de partidos que se jugarán en méxico,1,3.0,0.2946360409259796,turismo
cuántos secuestrados va haber,1,1.0,0.33414146304130554,turismo
si we dame dinero pa quedarme todo ese tiempo en mi ksa y paga netflix pa entretenerme erra,1,3.0,0.5274301171302795,turismo
eso me sono a reto,1,3.0,0.3378530442714691,turismo
no creo que vayan con el desmadre que trae doña limones,1,2.0,0.43987542390823364,turismo
y con ese recurso recabado aumentara la seguridad para los mexicanos,5,1.0,0.6086743474006653,turismo
porque siento como que abra millones de personas muy pronto en las calles,5,3.0,0.3180897533893585,turismo
chale apenas q aprendí a comer con cubiertos y decir buenas tardes,3,3.0,0.29359909892082214,turismo
si me paga mis 50 que ganó en el trabajo por ir 6 horas al día me quedo todo el año me da risa,1,3.0,0.4213310182094574,turismo
cómo ven si les podemos su mundial,5,5.0,0.5115005373954773,turismo
ya les diría que es mui inseguro,1,1.0,0.5286591649055481,turismo
claudianoestassola,3,5.0,0.25649508833885193,turismo
pero primero seguridad porque si no va a valer madre,3,2.0,0.4023193120956421,turismo
que salgamos dice,5,2.0,0.3209814727306366,turismo
no lo creo q cuánto sinismo,1,1.0,0.5932226777076721,turismo
no loco voy a méxico menos con la falta de seguridad méxico necesita a lilly téllez,1,1.0,0.582074761390686,turismo
los que trabajamos en plazas autoservicios transportes públicos etc no hay que ir a trabajar para que no haya personal y haci estén cerrados y que que lo sugirió la clara brugada,1,3.0,0.2643469274044037,turismo
que miedo atención turistas méxico no puede ni con su gente menos con turistas,1,1.0,0.5985332727432251,turismo
se salen de contexto pero siempre tirando tierra sus propuestas,2,5.0,0.34356358647346497,turismo
shiembaum diciéndole adiós a esos visitantes me da risa,5,2.0,0.41274845600128174,turismo
soy mexicano no vengan a méxico la presidenta se está pasando de lanza la inseguridad está canija,1,1.0,0.8433027863502502,turismo
chsm,3,1.0,0.2524828314781189,turismo
que hagamos una manifestación dice,1,1.0,0.4466029405593872,turismo
que salgamos dice,5,3.0,0.3209814727306366,turismo
q hagamos manifestación dice,1,1.0,0.4702851474285126,turismo
creo que esos días le voy a pedir a mi jefa que no sea home office a ver a donde salgo,1,2.0,0.37430116534233093,turismo
normal mente ando en mi cueva pero esos días estaré en la calle todo el prro día,3,2.0,0.4342954158782959,turismo
no venga por esta presidenta vale pa pura verg por favor ni vayan,1,1.0,0.8604720830917358,turismo
esta feliz porque van andar ocupados sus patrones del cartel ahora si llenaran las fozaz,5,3.0,0.37451574206352234,turismo
en conclusión tendré más dinero y como es obvio no lo compartiré con el pueblo,1,3.0,0.4391758441925049,turismo
oigan esa mmda es neta que lo dijo,5,3.0,0.4602610766887665,turismo
con las ganas sequedaron ya esta confirmado no habrá mundial en méxico la culpa la tiene la presidenta por la inseguridad que se vive,1,1.0,0.6656773090362549,turismo
y con tanto campo de exterminio señora,5,1.0,0.5423044562339783,turismo
presidenta,5,5.0,0.3478044867515564,turismo
no puedes con los mexicanos,1,1.0,0.45183107256889343,turismo
urge la revocación de mandato,1,1.0,0.37409502267837524,turismo
mujer tenía que ser,1,3.0,0.3480367958545685,turismo
parece perfecta idea para desviar la atención,4,1.0,0.4500882923603058,turismo
no iba a salir pero ahora como que me están dando unas ganas de ir al ángel de la independencia varios dias seguidos,1,3.0,0.28147152066230774,turismo
se van a dar cuenta k estamos de la ve rga y k su gobierno es de la mierda,1,1.0,0.6324731111526489,turismo
me da risa cierren negocios para disfruten el mundial,5,3.0,0.46463173627853394,turismo
cd juarez ya no existe el turismo como antes que ivan gringos de texas new mexico denver pero no le inporta cd juarez chihuahua,1,1.0,0.43679842352867126,turismo
seria glorioso que la fifa anunciará que no habrá mundial por la inseguridad para ver qué dice la incompetente de claudia y sus solovinos del bienestar,1,2.0,0.504162073135376,turismo
claro vamos a salir más esos días porque así somos los mexicanos,5,3.0,0.46823030710220337,turismo
fijate que no estaría mal yo trabajo de didi podré aaer home office desde mi casa,3,3.0,0.5182804465293884,turismo
de eso si tiene información y hasta con detalle la señora pero qué tal de la inseguridad,2,2.0,0.31010663509368896,turismo
sigan esperando,3,,0.24736548960208893,turismo
el punto medio lo entendí pero fue muy mal planteado me da risa,2,,0.4679228961467743,turismo
ya escucho jefe que no voy a poder salir,1,,0.6180399060249329,turismo
uff monterrey tendrá turistas me da risa humor llorones,5,,0.262446790933609,turismo
no creo así como está la delincuencia y tú no quieres hacer nada más que abrazarnos,1,,0.5687749981880188,turismo
que que quiere manifestaciones,5,,0.4421180784702301,turismo
quien se le antocaja de plantón esos días traemos carnitas asadas,1,,0.5098253488540649,turismo
mejora la seguridad primero,3,,0.31227946281433105,turismo
que nos paguen y así no salimos ni a tocar la luz del poco jajaajjajaja,1,,0.5896503925323486,turismo
y si mejor van y limpian los ríos arreglan las calles remodelan parques abandonados en vez de un mundial que solo traerá contaminación y gente ya somos muchos,2,,0.28413379192352295,turismo
no que la gentrificacion,1,,0.3299013078212738,turismo
con el peligro k los secuestren,5,,0.30575934052467346,turismo
y cuántos van a regresar con vida a sus ciudades,5,,0.4440717101097107,turismo
ya me ví en el oxxo bailando con las de brasil,5,,0.4282599687576294,turismo
sale entonces me muero de hambre,1,,0.753178596496582,turismo
yo a méxico no voy ni aunque me paguen el viaje todo pagado,1,,0.797598123550415,turismo
y como tienes esos datos si aún no pasa y apoko va estar como los tuburios esperando clientes pa poder ganar todos me da risa si me entiendes no,1,,0.3220164477825165,turismo
las soluciones del bienestar,4,,0.41226086020469666,turismo
que nos manifestamos,5,,0.5354776978492737,turismo
manifestación ya yeaaaaaa,1,,0.26686301827430725,turismo
nunca salgo pero ahora saldré nadamás para jod3r jajajajajajaa,1,,0.401182621717453,turismo
que le pasa iba a aprovechar para salir más me da risa,2,,0.37112998962402344,turismo
que gusto me va a dar que en pleno mundial le cierren avenidas que protesten que vean que el país se está cayendo,1,,0.30141496658325195,turismo
como cuidara a esos visitantes,5,,0.573203980922699,turismo
jajsja lo q dijo erick gerardo es comp decir q no es agua es h2o me da risa es lo mismo pero mas fino,1,,0.36893004179000854,turismo
tanto se la pasaban criticando a díaz ordaz de la masacre en tlatelolco y a si le valió y se efectuaron las olimpiadas del 68 ahora que otra vez hacen lo mismo sabiendo que estamos viviendo días de violencia,2,,0.28848105669021606,turismo
donde esta el sticker de que se vaya a la,1,,0.42759501934051514,turismo
si mataron al alcalde de méxico ella no dijo nada imaginarse a los turista pasa nada,1,,0.8216680288314819,turismo
q salgamos dice,1,,0.37138259410858154,turismo
que miedo ir a méxico,1,1.0,0.2692451477050781,turismo
mejor más hospitales en vez de gastar en tonterías,5,,0.5641070008277893,turismo
y pur culpa de la disque presidente ya no se va hacer,1,,0.6707632541656494,turismo
abajo el mundial,1,,0.26977619528770447,turismo
y tiktok inundando de turistas diciendo y aconsejando que no vayan a méxico por el tema de la inseguridad y por qué todo está carísimo,1,,0.6057057976722717,turismo
ojalá y dios quiera que nada malo les pase a esos visitantes digo por como está la inseguridad no valla hacer que terminen o desaparecidos o secuestrados,1,,0.44459274411201477,turismo
creo que quiere manifestaciones,5,,0.3489871621131897,turismo
que no compren el var,1,,0.5554749965667725,turismo
eso antes debieron de preveer,2,,0.2987954616546631,turismo
hay que hacer una tendencia para que fifa se lleve el mundial d3 méxico,3,1.0,0.2902250587940216,turismo
les damos vergüenza,1,,0.5759938359260559,turismo
y va a ir a tulam,1,,0.34523874521255493,turismo
uuy ya saben como nos encontramos los mexicanos con esta mal dita inseguridad mexico se desangra ahora la corrupcion nise diga,1,,0.7240616679191589,turismo
gracias presidenta tienes todo nuestro apoyo,5,,0.6301178932189941,turismo
ese nivel de inteligencia siempre eh pensado que tienen los políticos,5,,0.4355786144733429,turismo
yo por molestar si no salgo saldría por decirme que hacer,1,,0.29788339138031006,turismo
ahorita no estamos para esas cosas que se cancele,1,,0.5793419480323792,turismo
keeeeeeeeee,3,,0.2894756495952606,turismo
yo no quería trabajar esos días pero creo que hasta caminando me voy a ir,1,,0.39533790946006775,turismo
méxico no lo quieres tu,1,,0.6446852684020996,turismo
deme 40000 a la semana mientras dure el mundial y tenemos trato,5,,0.39541852474212646,turismo
lo que dice es que ese día los niños no tengan clases y que la gente trabaje en home office para que puedan disfrutar del mundial,5,,0.22928409278392792,turismo
que salgamos dice,5,,0.3209814727306366,turismo
ya se le olvidó lo de cambiar los manzo,1,,0.2682729661464691,turismo
mis amigos y familiares que viajan s méxico desde estados unidos regresan sin ninguna novedad sanos y sin razguños y con mucha mercancía mexicana,5,,0.36754265427589417,turismo
lastima que en méxico es un país muy inseguro para los turistas,1,,0.6458451151847839,turismo
pues uno de los atractivo turístico de mexico es la gente por que somos cotorros amables divertidos si no no van a tener la experiencia completa,4,,0.32009008526802063,turismo
como cuando te llevan de comer al sótano para que no salgas y avergüences a la familia,5,,0.49890002608299255,turismo
el peso de la copa,3,,0.270702987909317,turismo
déjame adivinar es otra frase sacada de contexto verdad,1,,0.45486778020858765,turismo
solo entendí que quiere ptzs,1,,0.302608847618103,turismo
ps tiene un punto si todos salen imagínate el desastre que causaría la hora pico,1,,0.46162280440330505,turismo
quién dijo eso que chsm,1,,0.4463033378124237,turismo
no me agrada mucho salir pero nomas por eso me voy a ir a dar la vuelta,2,,0.5155959725379944,turismo
no debe haber,1,,0.24765384197235107,turismo
que miedo ir a méxico y eso que soy de méxico,5,,0.35100793838500977,turismo
ora si yo voy a disfrutar de ellos,5,,0.31217607855796814,turismo
que salgamos dice,5,,0.3209814727306366,turismo
ana gomez,4,,0.2711428105831146,turismo
ojalá que todos lleguen bien de regreso a su país xq aquí en méxico hay magia se desaparece la gente,1,,0.48663583397865295,turismo
que no es por eso sí no para no tener un impacto ambiental peorr,2,,0.35939985513687134,turismo
concuerdo con ella,5,,0.4949699342250824,turismo
y cuantos regresarán salvos a su casas,1,,0.40267235040664673,turismo
y mi me darán home office esos dias asi por mi bien,5,,0.433017373085022,turismo
cancelar clases cuando lo mejor es perder clase viendo el partido con amigos al menos yo no lo veía yo me ponía a platicar con mis amigas me da risa,1,,0.6620426177978516,turismo
la barredora se está frotando las manos,1,,0.4055687189102173,turismo
es como si te dijera no salgas de tu cuarto para que la visita se sienta agusto bro aquí vivimos,5,,0.24913042783737183,turismo
hay paises donde suele ser al revez,3,,0.38136523962020874,turismo
que salgamos a las calles a manifestarnos dice,1,,0.33856984972953796,turismo
sólo me parece bien lo de las escuelas por temas de seguridad a los niños,2,,0.41644975543022156,turismo
es encerio es mas importante el mundial,5,,0.400167316198349,turismo
qué manera de dejar de un lado todo lo que estamos pasando,5,,0.2767306864261627,turismo
van a ir 5 5 millones y como están las cosas van a regresar 2 7 millones me da risa,1,,0.6954020261764526,turismo
perdón cómo esta eso,5,,0.542611837387085,turismo
manifestaciones manifestaciones,5,,0.2696232497692108,turismo
entendido que salgamos todos,5,,0.4877070486545563,turismo
queeeeee,2,,0.3223826289176941,turismo
ya no me parece que cancelaron por la inseguridad y solo será en usa y canadá,1,,0.587765634059906,turismo
okey a hacer marchas entendí perfectamente,5,,0.6050121188163757,turismo
y la inseguridad,5,,0.31789466738700867,turismo
no no y no,1,,0.701269805431366,turismo
o creo con tanto desorden que hay,1,,0.40414249897003174,turismo
me gusta la idea pero solo si se pagan esos dias en los trabajos como dias de vacaciones,3,,0.5419262647628784,turismo
a cerrar estadios aunque nos cueste que en méxico nunca haya mundiales,1,,0.5606182813644409,turismo
que hagamos fiesta en las calles dice,5,,0.3347834646701813,turismo
entonces no van a ir a trabajar todo estará cerrado,1,,0.7484666705131531,turismo
yo entendí que durante ese tiempo salga todo el día,5,,0.48473066091537476,turismo
para que los roben ya sea los policías o los mismos delicuentes,3,,0.28125301003456116,turismo
pon el video o la nota un foto con un escrito como prueba,1,,0.33754029870033264,turismo
dice que todos salgamos a manifestarnos,5,,0.38985946774482727,turismo
se han dado cuenta que cómo quieres sabotear el pri y el pan los eventos y así todavía creen que alguien va a quererlos tener en la presidencia,1,,0.4583549499511719,turismo
a cuántos de ellos los van a por la inseguridad de méxico,1,,0.41026732325553894,turismo
los que vayan cuidence mucho por la casa inseguridad,5,,0.5207661390304565,turismo
y para cuando lo de carlos manzo,3,,0.23919664323329926,turismo
me han dado ganas de turistear mi ciudad con todos mis amigos y familia,5,,0.6501212120056152,turismo
mujer,5,,0.3130490183830261,turismo
