comentario,puntuacion_estimada,puntuacion_real,confianza,categoria
y a esos si los va a cuidar o como a los mexicanos,5,3.0,0.2692904472351074,turismo
es como decirle a un niño que lo haga,5,3.0,0.47497794032096863,turismo
women,3,3.0,0.23676466941833496,turismo
esto sonó como un reto de salir más,1,3.0,0.2522229254245758,turismo
y si mejor reparan las calles mejoran el transporte público y todos los aspectos de movilidad en la ciudad para que no solo los turistas lo disfruten digo es una opción que mejor forma de aparentar ser una ciudad de primera que siendo una ciudad de primera,3,2.0,0.375609815120697,turismo
que no salga ella va a espantar a los turistas,1,3.0,0.61612468957901,turismo
jajjajaja wue no mameeee,3,2.0,0.2918201982975006,turismo
no mas eso faltaba,2,2.0,0.41531112790107727,turismo
espero que sea fake,1,3.0,0.4079402685165405,turismo
pelusokun,4,3.0,0.2937223017215729,turismo
es hora de comenzar el juego,5,5.0,0.34783101081848145,turismo
seguramente voy a vender jamón por home ofice,1,3.0,0.4548347294330597,turismo
pues mientras me paguen mis días de trabajo yo con gusto me quedo a descansar a mi casa,5,4.0,0.22447343170642853,turismo
acoso que como turista quiero ver una ciudad vacía si viajo es por la cultura,1,3.0,0.5511319041252136,turismo
que salga bueno,5,3.0,0.40380915999412537,turismo
me alegra y verán en lo que convertiste méxico,1,3.0,0.45674780011177063,turismo
no gracias,1,2.0,0.618372917175293,turismo
si por eso quiero salir para ver gente diferente,3,4.0,0.3904278576374054,turismo
ya se hubiera remodelado el aicm desde hace años si no fuera por el capricho de construir el aifa,1,1.0,0.2520805895328522,turismo
nos pagarán por eso yo me apunto si me van a pagar bien,3,5.0,0.3346385061740875,turismo
no se quien las invento,1,3.0,0.42330247163772583,turismo
ahora resulta que estar vivo en méxico es ilegal 5 5millones me va conocer que maravilla,1,3.0,0.507345974445343,turismo
cuántos dices que vendrán dime,1,3.0,0.4345507323741913,turismo
creo q porfin habla algo inteligente,3,5.0,0.2563841938972473,turismo
sorprendente presidenta y como los vaz a mandar a cuidar mejor q sea en otro lado mi méxico es hermoso y ahora está en tinieblas,5,1.0,0.8122581839561462,turismo
ahora si los policías se van hacer ricos los weyes,3,3.0,0.3104274868965149,turismo
excelente presidenta gracias,5,5.0,0.7997963428497314,turismo
ni a palos,1,1.0,0.3827856481075287,turismo
si no hay maíz no hay mundial,1,1.0,0.45295533537864685,turismo
en guadalajara también se le ocurrió la misma ide otez a lemus,1,1.0,0.5970160365104675,turismo
por mi esta bien pero que me aga un deposito de retiro sin tarjeta de unos 1 000 000 000 000 000 000 000 000 000 000 000 000 000 000 y ya veremos,3,3.0,0.5645825862884521,turismo
que estamos muy pinches feos,1,3.0,0.4711190462112427,turismo
usted tampoco querida,1,3.0,0.4088505208492279,turismo
todos a salir de casa en junio,1,2.0,0.2505253851413727,turismo
ni mi ex me escondía tanto,1,3.0,0.4448765814304352,turismo
queremos seguridad y medicinas al pueblo no le interesa,2,1.0,0.4417666494846344,turismo
cuando pensó que era buena idea,2,3.0,0.2779654860496521,turismo
alguien dijo que protestemos contra las desapariciones para que los turistas conozcan la realidad de méxico,1,1.0,0.42251357436180115,turismo
me da risa solo tonteras de este gobierno,1,1.0,0.5129729509353638,turismo
están viendo como esta méxico usted cree que vengan,5,2.0,0.5945022106170654,turismo
esa mujer piensa que puede controlar y jugar como juguete a las personas,5,3.0,0.509535551071167,turismo
y la mentira me da risa,5,3.0,0.3450506329536438,turismo
que hagamos manifestación dice,1,3.0,0.33814725279808044,turismo
con la inseguridad quien va querer ir a mexico,1,1.0,0.3495023846626282,turismo
disculpa soy mexicana que no me quedé en casa yo así entendí,1,3.0,0.3806079626083374,turismo
va ser el mundial más aburrido sí es que no pasa algo canónico,1,4.0,0.555804967880249,turismo
ok pero díganselo a mi jefecito porque me obliga a venir a la oficina,3,2.0,0.555272102355957,turismo
que ese diga hagan una manifestación dice,1,1.0,0.44166141748428345,turismo
yo aún me preguntó que tiene de importante el mundial de fútbol que da o en qué beneficia esa madre,3,2.0,0.2776223123073578,turismo
los carteles se van a dar vida con los turistas a quien se le ocurrió darle el mundial a méxico,4,4.0,0.3259275257587433,turismo
y regresando ya no están completo,1,2.0,0.42730724811553955,turismo
que acaso la fifa no lo cancelo y va hacer ahora en eu,5,3.0,0.40667814016342163,turismo
solo les recuerdo que una mujer perdió la vida solo por salir en busca de empleo un enfermo desvivio a varias personas desde una pirámide de teotihuacan y el metro de la ciudad está en su peor momento razones para manifestarnos durante el mundial si tenemos,1,1.0,0.4521145224571228,turismo
como si fuera a venir medio mundo para la miseria de partidos que se jugarán en méxico,1,3.0,0.29463598132133484,turismo
cuántos secuestrados va haber,1,1.0,0.33414149284362793,turismo
si we dame dinero pa quedarme todo ese tiempo en mi ksa y paga netflix pa entretenerme erra,1,3.0,0.5274300575256348,turismo
eso me sono a reto,1,3.0,0.33785301446914673,turismo
no creo que vayan con el desmadre que trae doña limones,1,2.0,0.43987518548965454,turismo
y con ese recurso recabado aumentara la seguridad para los mexicanos,5,1.0,0.6086741089820862,turismo
porque siento como que abra millones de personas muy pronto en las calles,5,3.0,0.31808990240097046,turismo
chale apenas q aprendí a comer con cubiertos y decir buenas tardes,3,3.0,0.29359903931617737,turismo
si me paga mis 50 que ganó en el trabajo por ir 6 horas al día me quedo todo el año me da risa,1,3.0,0.42133110761642456,turismo
cómo ven si les podemos su mundial,5,5.0,0.5115005970001221,turismo
ya les diría que es mui inseguro,1,1.0,0.5286592841148376,turismo
claudianoestassola,3,5.0,0.25649502873420715,turismo
pero primero seguridad porque si no va a valer madre,3,2.0,0.40231940150260925,turismo
que salgamos dice,5,2.0,0.32098132371902466,turismo
no lo creo q cuánto sinismo,1,1.0,0.5932226181030273,turismo
no loco voy a méxico menos con la falta de seguridad méxico necesita a lilly téllez,1,1.0,0.5820746421813965,turismo
los que trabajamos en plazas autoservicios transportes públicos etc no hay que ir a trabajar para que no haya personal y haci estén cerrados y que que lo sugirió la clara brugada,1,3.0,0.2643468677997589,turismo
que miedo atención turistas méxico no puede ni con su gente menos con turistas,1,1.0,0.5985336899757385,turismo
se salen de contexto pero siempre tirando tierra sus propuestas,2,5.0,0.34356367588043213,turismo
shiembaum diciéndole adiós a esos visitantes me da risa,5,2.0,0.4127483069896698,turismo
soy mexicano no vengan a méxico la presidenta se está pasando de lanza la inseguridad está canija,1,1.0,0.8433030843734741,turismo
chsm,3,1.0,0.2524828016757965,turismo
que hagamos una manifestación dice,1,1.0,0.4466029405593872,turismo
que salgamos dice,5,3.0,0.32098132371902466,turismo
q hagamos manifestación dice,1,1.0,0.4702853262424469,turismo
creo que esos días le voy a pedir a mi jefa que no sea home office a ver a donde salgo,1,2.0,0.37430113554000854,turismo
normal mente ando en mi cueva pero esos días estaré en la calle todo el prro día,3,2.0,0.4342953860759735,turismo
no venga por esta presidenta vale pa pura verg por favor ni vayan,1,1.0,0.8604720830917358,turismo
esta feliz porque van andar ocupados sus patrones del cartel ahora si llenaran las fozaz,5,3.0,0.3745158016681671,turismo
en conclusión tendré más dinero y como es obvio no lo compartiré con el pueblo,1,3.0,0.43917611241340637,turismo
oigan esa mmda es neta que lo dijo,5,3.0,0.46026119589805603,turismo
con las ganas sequedaron ya esta confirmado no habrá mundial en méxico la culpa la tiene la presidenta por la inseguridad que se vive,1,1.0,0.6656772494316101,turismo
y con tanto campo de exterminio señora,5,1.0,0.5423046946525574,turismo
presidenta,5,5.0,0.3478044867515564,turismo
no puedes con los mexicanos,1,1.0,0.4518311619758606,turismo
urge la revocación de mandato,1,1.0,0.37409508228302,turismo
mujer tenía que ser,1,3.0,0.34803688526153564,turismo
parece perfecta idea para desviar la atención,4,1.0,0.4500885009765625,turismo
no iba a salir pero ahora como que me están dando unas ganas de ir al ángel de la independencia varios dias seguidos,1,3.0,0.2814714014530182,turismo
se van a dar cuenta k estamos de la ve rga y k su gobierno es de la mierda,1,1.0,0.6324730515480042,turismo
me da risa cierren negocios para disfruten el mundial,5,3.0,0.4646318256855011,turismo
cd juarez ya no existe el turismo como antes que ivan gringos de texas new mexico denver pero no le inporta cd juarez chihuahua,1,1.0,0.4367982745170593,turismo
seria glorioso que la fifa anunciará que no habrá mundial por la inseguridad para ver qué dice la incompetente de claudia y sus solovinos del bienestar,1,2.0,0.5041622519493103,turismo
claro vamos a salir más esos días porque así somos los mexicanos,5,3.0,0.46823009848594666,turismo
fijate que no estaría mal yo trabajo de didi podré aaer home office desde mi casa,3,3.0,0.518280565738678,turismo
de eso si tiene información y hasta con detalle la señora pero qué tal de la inseguridad,2,2.0,0.3101065158843994,turismo
sigan esperando,3,,0.247365340590477,turismo
el punto medio lo entendí pero fue muy mal planteado me da risa,2,,0.4679228961467743,turismo
ya escucho jefe que no voy a poder salir,1,,0.6180399656295776,turismo
uff monterrey tendrá turistas me da risa humor llorones,5,,0.26244688034057617,turismo
no creo así como está la delincuencia y tú no quieres hacer nada más que abrazarnos,1,,0.5687751173973083,turismo
que que quiere manifestaciones,5,,0.4421181380748749,turismo
quien se le antocaja de plantón esos días traemos carnitas asadas,1,,0.509825587272644,turismo
mejora la seguridad primero,3,,0.31227946281433105,turismo
que nos paguen y así no salimos ni a tocar la luz del poco jajaajjajaja,1,,0.58965003490448,turismo
y si mejor van y limpian los ríos arreglan las calles remodelan parques abandonados en vez de un mundial que solo traerá contaminación y gente ya somos muchos,2,,0.28413426876068115,turismo
no que la gentrificacion,1,,0.32990145683288574,turismo
con el peligro k los secuestren,5,,0.30575934052467346,turismo
y cuántos van a regresar con vida a sus ciudades,5,,0.4440716803073883,turismo
ya me ví en el oxxo bailando con las de brasil,5,,0.42825987935066223,turismo
sale entonces me muero de hambre,1,,0.7531784772872925,turismo
yo a méxico no voy ni aunque me paguen el viaje todo pagado,1,,0.7975981831550598,turismo
y como tienes esos datos si aún no pasa y apoko va estar como los tuburios esperando clientes pa poder ganar todos me da risa si me entiendes no,1,,0.3220166265964508,turismo
las soluciones del bienestar,4,,0.41226089000701904,turismo
que nos manifestamos,5,,0.5354777574539185,turismo
manifestación ya yeaaaaaa,1,,0.26686304807662964,turismo
nunca salgo pero ahora saldré nadamás para jod3r jajajajajajaa,1,,0.40118253231048584,turismo
que le pasa iba a aprovechar para salir más me da risa,2,,0.3711297810077667,turismo
que gusto me va a dar que en pleno mundial le cierren avenidas que protesten que vean que el país se está cayendo,1,,0.30141496658325195,turismo
como cuidara a esos visitantes,5,,0.5732039213180542,turismo
jajsja lo q dijo erick gerardo es comp decir q no es agua es h2o me da risa es lo mismo pero mas fino,1,,0.36892998218536377,turismo
tanto se la pasaban criticando a díaz ordaz de la masacre en tlatelolco y a si le valió y se efectuaron las olimpiadas del 68 ahora que otra vez hacen lo mismo sabiendo que estamos viviendo días de violencia,2,,0.2884809672832489,turismo
donde esta el sticker de que se vaya a la,1,,0.42759501934051514,turismo
si mataron al alcalde de méxico ella no dijo nada imaginarse a los turista pasa nada,1,,0.8216680288314819,turismo
q salgamos dice,1,,0.3713827431201935,turismo
que miedo ir a méxico,1,1.0,0.2692451775074005,turismo
mejor más hospitales en vez de gastar en tonterías,5,,0.5641070008277893,turismo
y pur culpa de la disque presidente ya no se va hacer,1,,0.6707632541656494,turismo
abajo el mundial,1,,0.2697761654853821,turismo
y tiktok inundando de turistas diciendo y aconsejando que no vayan a méxico por el tema de la inseguridad y por qué todo está carísimo,1,,0.6057056784629822,turismo
ojalá y dios quiera que nada malo les pase a esos visitantes digo por como está la inseguridad no valla hacer que terminen o desaparecidos o secuestrados,1,,0.4445926547050476,turismo
creo que quiere manifestaciones,5,,0.3489871919155121,turismo
que no compren el var,1,,0.5554750561714172,turismo
eso antes debieron de preveer,2,,0.2987954616546631,turismo
hay que hacer una tendencia para que fifa se lleve el mundial d3 méxico,3,1.0,0.2902250587940216,turismo
les damos vergüenza,1,,0.5759937763214111,turismo
y va a ir a tulam,1,,0.34523865580558777,turismo
uuy ya saben como nos encontramos los mexicanos con esta mal dita inseguridad mexico se desangra ahora la corrupcion nise diga,1,,0.7240616083145142,turismo
gracias presidenta tienes todo nuestro apoyo,5,,0.6301180720329285,turismo
ese nivel de inteligencia siempre eh pensado que tienen los políticos,5,,0.4355787932872772,turismo
yo por molestar si no salgo saldría por decirme que hacer,1,,0.29788315296173096,turismo
ahorita no estamos para esas cosas que se cancele,1,,0.5793421864509583,turismo
keeeeeeeeee,3,,0.2894756495952606,turismo
yo no quería trabajar esos días pero creo que hasta caminando me voy a ir,1,,0.3953377604484558,turismo
méxico no lo quieres tu,1,,0.6446851491928101,turismo
deme 40000 a la semana mientras dure el mundial y tenemos trato,5,,0.3954182267189026,turismo
lo que dice es que ese día los niños no tengan clases y que la gente trabaje en home office para que puedan disfrutar del mundial,5,,0.22928424179553986,turismo
que salgamos dice,5,,0.32098132371902466,turismo
ya se le olvidó lo de cambiar los manzo,1,,0.26827314496040344,turismo
mis amigos y familiares que viajan s méxico desde estados unidos regresan sin ninguna novedad sanos y sin razguños y con mucha mercancía mexicana,5,,0.3675422668457031,turismo
lastima que en méxico es un país muy inseguro para los turistas,1,,0.6458451151847839,turismo
pues uno de los atractivo turístico de mexico es la gente por que somos cotorros amables divertidos si no no van a tener la experiencia completa,4,,0.32009008526802063,turismo
como cuando te llevan de comer al sótano para que no salgas y avergüences a la familia,5,,0.49890008568763733,turismo
el peso de la copa,3,,0.2707030475139618,turismo
déjame adivinar es otra frase sacada de contexto verdad,1,,0.4548678696155548,turismo
solo entendí que quiere ptzs,1,,0.30260899662971497,turismo
ps tiene un punto si todos salen imagínate el desastre que causaría la hora pico,1,,0.4616227149963379,turismo
quién dijo eso que chsm,1,,0.4463033080101013,turismo
no me agrada mucho salir pero nomas por eso me voy a ir a dar la vuelta,2,,0.5155959725379944,turismo
no debe haber,1,,0.24765366315841675,turismo
que miedo ir a méxico y eso que soy de méxico,5,,0.35100793838500977,turismo
ora si yo voy a disfrutar de ellos,5,,0.31217601895332336,turismo
que salgamos dice,5,,0.32098132371902466,turismo
ana gomez,4,,0.2711428105831146,turismo
ojalá que todos lleguen bien de regreso a su país xq aquí en méxico hay magia se desaparece la gente,1,,0.48663589358329773,turismo
que no es por eso sí no para no tener un impacto ambiental peorr,2,,0.3593999445438385,turismo
concuerdo con ella,5,,0.4949699342250824,turismo
y cuantos regresarán salvos a su casas,1,,0.40267232060432434,turismo
y mi me darán home office esos dias asi por mi bien,5,,0.4330175817012787,turismo
cancelar clases cuando lo mejor es perder clase viendo el partido con amigos al menos yo no lo veía yo me ponía a platicar con mis amigas me da risa,1,,0.6620422601699829,turismo
la barredora se está frotando las manos,1,,0.40556877851486206,turismo
es como si te dijera no salgas de tu cuarto para que la visita se sienta agusto bro aquí vivimos,5,,0.2491302788257599,turismo
hay paises donde suele ser al revez,3,,0.3813653290271759,turismo
que salgamos a las calles a manifestarnos dice,1,,0.33856961131095886,turismo
sólo me parece bien lo de las escuelas por temas de seguridad a los niños,2,,0.41644975543022156,turismo
es encerio es mas importante el mundial,5,,0.40016743540763855,turismo
qué manera de dejar de un lado todo lo que estamos pasando,5,,0.27673080563545227,turismo
van a ir 5 5 millones y como están las cosas van a regresar 2 7 millones me da risa,1,,0.6954018473625183,turismo
perdón cómo esta eso,5,,0.5426121950149536,turismo
manifestaciones manifestaciones,5,,0.26962313055992126,turismo
entendido que salgamos todos,5,,0.4877070486545563,turismo
queeeeee,2,,0.3223826587200165,turismo
ya no me parece que cancelaron por la inseguridad y solo será en usa y canadá,1,,0.587765634059906,turismo
okey a hacer marchas entendí perfectamente,5,,0.6050121784210205,turismo
y la inseguridad,5,,0.31789493560791016,turismo
no no y no,1,,0.7012696862220764,turismo
o creo con tanto desorden que hay,1,,0.4041424095630646,turismo
me gusta la idea pero solo si se pagan esos dias en los trabajos como dias de vacaciones,3,,0.5419262647628784,turismo
a cerrar estadios aunque nos cueste que en méxico nunca haya mundiales,1,,0.56061851978302,turismo
que hagamos fiesta en las calles dice,5,,0.3347834646701813,turismo
entonces no van a ir a trabajar todo estará cerrado,1,,0.7484666109085083,turismo
yo entendí que durante ese tiempo salga todo el día,5,,0.48473066091537476,turismo
para que los roben ya sea los policías o los mismos delicuentes,3,,0.28125303983688354,turismo
pon el video o la nota un foto con un escrito como prueba,1,,0.3375403881072998,turismo
dice que todos salgamos a manifestarnos,5,,0.3898596167564392,turismo
se han dado cuenta que cómo quieres sabotear el pri y el pan los eventos y así todavía creen que alguien va a quererlos tener en la presidencia,1,,0.4583548605442047,turismo
a cuántos de ellos los van a por la inseguridad de méxico,1,,0.4102674424648285,turismo
los que vayan cuidence mucho por la casa inseguridad,5,,0.5207663178443909,turismo
y para cuando lo de carlos manzo,3,,0.23919667303562164,turismo
me han dado ganas de turistear mi ciudad con todos mis amigos y familia,5,,0.6501212120056152,turismo
mujer,5,,0.3130490183830261,turismo
cómo ella pensó que reaccionaríamos todos los mexicanos,5,,0.52092045545578,turismo
y tú regandola,5,,0.4303082525730133,turismo
todo aquel que quiera venir nuestro bello méxico todos sean bienvenidos dejen de ver noticias amarillistas y tik tok en todos los países hay inseguridad,5,,0.413638710975647,turismo
que dice helen,5,,0.257785439491272,turismo
me da risa viva morena me da risa me da risa,1,,0.3533393144607544,turismo
le preocupa mas el mundial la señora que el país esta mal,2,,0.41550421714782715,turismo
nuestra oportunidad para manifestarnos,5,,0.6134408116340637,turismo
cuánta lana tubo que soltar o acaso es otra cortina de humo para no aser la marcha el 14 o 15 de noviembre,1,,0.579856276512146,turismo
ps ahora salgo más y con pancartas en mano,5,,0.2638890743255615,turismo
cuantos muertos pueden haber,1,,0.3894692063331604,turismo
yo solo escuche que salgan,1,,0.27430260181427,turismo
dios quiera y los otros paise se unan y mo vayan muy muy peligroso mexico muchos cuidado,1,,0.84786057472229,turismo
no olvidemos a carlos manzo,5,,0.2799680531024933,turismo
pobre de ellos ojalá no los maten,1,,0.4302506744861603,turismo
bueno empiece por cancelar las citas en imss,4,,0.2980690002441406,turismo
que salgan todos y muestren el hermoso tráfico de la vida diaria,5,,0.8156455755233765,turismo
y de que sirve si los impuestos del mundial van a correr por cuenta del pueblo,3,,0.2714729607105255,turismo
y ciudad de méxico sin aeropuerto con capacidad para el mundial,3,,0.24973152577877045,turismo
que hagamos de las nuestras dice,5,,0.3271273076534271,turismo
méxico,5,,0.3136720061302185,turismo
me da risa suerte con las empresas que hacen producción,5,,0.3426852822303772,turismo
jajajja me sentí como bebé paloma escondido por que le avergüenzo a mis padres jsjsjsjs,1,,0.44548526406288147,turismo
nunca le digas a una persona que hacer porque siempre hará lo contrario y peor,1,,0.42092806100845337,turismo
que muero ir a méxico,1,,0.5270771980285645,turismo
sorry nosotros no iremos,1,,0.7546850442886353,turismo
visitantes se escribe con m de mujer,1,,0.3456546664237976,turismo
y el aero puerto de san miguel allende,5,,0.3574080169200897,turismo
por 3 pinches partidos,1,,0.4270390272140503,turismo
a bueno si ellos nos van un cheque de 100 000 pues no salgo para que no vallamos a trabajar y nos paguen las renta el agua la luz comida,1,,0.41787782311439514,turismo
si no salgo de mi casa como crees que le voy hacer para probar el producto extranjero,1,,0.38987547159194946,turismo
y la seguridad dónde quedó,5,,0.4738844633102417,turismo
habló el experto,5,,0.31449541449546814,turismo
y cuantos de esos volverán ah sus hogares,5,,0.3583332896232605,turismo
es que no van a terminar los arreglos del transporte a tiempo y no vamos a caber en los rtp metro ni mexibús,1,,0.4743095934391022,turismo
ya cancelaron el mundial para mexico ya esta confirmado los partidos seran en estados unidos y canada en mexico no ay seguridad,1,,0.715872049331665,turismo
que miedo ir a mexico es uno de los países mas peligrosos de latinoamerica,1,,0.7226316928863525,turismo
ara eso si ahí dinero pero para proteger al pueblo ni madre dice,3,,0.30199772119522095,turismo
suban la información bien si lo dijo por escrito suban las capturas si lo dijo en un en vivo suban la parte del en vivo si van a informar informen bien,3,,0.312410831451416,turismo
yo no iba a salir pero ahora me veo en la necesidad de salir esos días,1,,0.24132776260375977,turismo
no hay que ser groseros me dice mi mamá que cuando haya visita tengo que salir a saludar,1,,0.28580281138420105,turismo
si no te cancelan el mundial,1,,0.25938284397125244,turismo
como tal no digo eso pero lo peor es que si lo da a entender,4,,0.35962334275245667,turismo
cómo e dicho no porque sean de morena quiere decir que son buenos políticos eso hubiera pesando antes de el mundial como solucionar ese problema,1,,0.41714543104171753,turismo
awuiwi quiero ver manifestantes es la más perfecta ocación,5,,0.7938480377197266,turismo
así hubiera invertido en los hospitales,3,,0.3031577169895172,turismo
jajajkaja neta no es rage bait,1,,0.27657458186149597,turismo
revocación de mandato,1,,0.5018730163574219,turismo
y que tal si mejor renuncia,3,,0.3486228883266449,turismo
que una manifestación dice,1,,0.4802957773208618,turismo
no me gusta me da risa,2,,0.4823763072490692,turismo
todo por eso tlaloc hará lo suyo lluviaaaa,3,,0.2988514304161072,turismo
fifa ojooo méxico está super insegurooo,1,,0.8205880522727966,turismo
ablan de todo menos de carlos manzo,1,,0.49977317452430725,turismo
no ma no que iban a suspender neta que vergüenza,1,,0.6527454257011414,turismo
primero méxico y después el dinero ya no tenemos medicamentos y la delincuencia el dia de hoy no me deja trabajar no necesito un mundial necesito un mexico seguro para recibir ingresos hoy,1,1.0,0.8257963061332703,turismo
tenía que ser,2,,0.33166593313217163,turismo
la policía se frota las manos de imaginarse,1,,0.5574926733970642,turismo
que quiere que agamos manifestaciones,5,,0.23250065743923187,turismo
me da risa qué mmada me da risa,1,,0.36740338802337646,turismo
la cancion de la carencia de panteón rococo fue lo único que se me vino a la cabeza al leer esto,2,,0.3084632456302643,turismo
manifestación,5,,0.297026127576828,turismo
en jalisco van a suspender clases para que no haya tanta gente en la calle,1,,0.502295732498169,turismo
y crees claudia que deja mas dinero un mundial que todo inmigrante mandando dinero a mexico y visitando a nuestros pueblos ciudades y ranchos año con año claro si trabajaras en mejorar la seguridad del pais primeramente,1,,0.543156623840332,turismo
turistanovengasamexicoportuseguridad,5,,0.27909913659095764,turismo
que salgamos dice,5,,0.3209817111492157,turismo
oigan tienes razón hay que hacerlo así que los vendedores ambulantes los que venden los tacos los que venden en turismo todo lo que tenga que ver con trabajos sin importar que nos vamos a hacer esos ya sin trabajo así que los turistas pueden explorar pero lástima no se podrán llevar recuerdos porque nadie va a trabajar esos días ni los que venden para los turistas pero qué se les puede hacer hay que respetar porque es buena idea,1,,0.23805244266986847,turismo
cuba,4,,0.25077348947525024,turismo
ojalá cancelen la fifa a menos de que hagan algo con su narco gobierno,1,,0.7069287300109863,turismo
300dlls al día y hablamos,5,,0.5779096484184265,turismo
me da risa,3,,0.2388707399368286,turismo
a webo las nuevas soluciones bienestar,5,,0.4432950019836426,turismo
ya los conto,5,,0.3713016211986542,turismo
mil veces aldita claudia,5,,0.4564208984375,turismo
y van a trasparentar todo el ingreso o lo repartirán en la nómina de morena,5,2.0,0.492045134305954,turismo
que dijo que salgamos todos para que nos vean los turistas jajajajaa,1,,0.3279988169670105,turismo
si me dan para ir de vacaciones yo con gusto me largo los días para los que me alcancen,3,,0.3416876494884491,turismo
no gracias,1,,0.6183728575706482,turismo
si tan solo hubiera empezado el aeropuerto de peñas nieto otra casa sería,1,,0.31394052505493164,turismo
que nos manifestamos dice,5,,0.43801599740982056,turismo
como le van a hacer para darle servicios el aeropuerto apenas puede mover a los locales,5,,0.3838755786418915,turismo
y quién va a poner el ambiente,5,,0.40995800495147705,turismo
para todos los que dicen que la inseguridad pues de una vez les informo que ya todo está en carpetas de investigación asi que no se preocupen y para el mundial habrá un chingo de seguridad lo que jamás en años se ha visto ya lo verán para ese día méxico será diferente solo en lo que pasa el mundial ja,1,,0.43381842970848083,turismo
cuantos turistas ya no regresarán a sus países así como está la inseguridad en méxico,1,,0.6568132638931274,turismo
km mexicano no me gusta q compartamos mundial con eu y canadá me parece injusto siempre a sido d un solo país los mundiales q poca m,1,,0.6307411789894104,turismo
esta mujer s ve enferma se ve que no ha dormido,1,,0.7164381742477417,turismo
creo que no es la persona indicada para decir eso,1,,0.47588273882865906,turismo
sino nos pueden cuidar a nosotros menos los turistas,2,,0.33761733770370483,turismo
ni de loco voy a méxico,1,,0.6321384310722351,turismo
mi mamá diciéndome que no salga de mi cuarto cuando hay visitas,1,,0.37669429183006287,turismo
lo tomaré pero me ofende muchísimo y por que no dejarlo así después del mundial,3,,0.351991206407547,turismo
que valor de los turistas,5,,0.30610018968582153,turismo
justanorangecat hake406 gámez u u muffintime,1,,0.36411356925964355,turismo
y con un país lleno de inseguridad como le harán,5,1.0,0.5381110310554504,turismo
me da risa para decir en mi trabajo que me dieron permiso de faltar,1,,0.5592066049575806,turismo
de por sí ya es un caos la cdmx,1,,0.46409139037132263,turismo
todo muy bonito pero ojalá no sean víctimas del crimen organizado no pueden brindarnos a nosotros seguridad menos a los turistas,3,,0.3598689138889313,turismo
que salgamos dice,5,,0.3209814131259918,turismo
cómo que me dan ganas de salir en pijama y despeinada todo el día,5,,0.605920672416687,turismo
que hagamos fiesta al lado del mundial dice,5,,0.34816429018974304,turismo
más bien salgamos hay que disfrutar de los turistas,5,,0.4101012647151947,turismo
yo no quería salir para evitar el tráfico ahora tendré que salir,1,,0.644720733165741,turismo
no salgan de sus casas para que no asusten a los turistas faltó decir,1,,0.3585389256477356,turismo
ya quiero ver a esos futbolistas,5,,0.44289320707321167,turismo
cómo que suspender clases en mi niñez el maestro nos puso a ver el partido en el salón de clase,5,,0.33285394310951233,turismo
pobr3s turistas que no volverán asus países en un país peligroso que se le ocurrió hacer mundial a fifa,1,,0.6031131744384766,turismo
que salgamos entendí,5,,0.3963893949985504,turismo
yo tengo otra idea,2,,0.30257049202919006,turismo
wuuaaaooo excelente,5,,0.6646016836166382,turismo
wey me da risa hace meses estada asiendo burlas de eso con mi familia y ahora resulta que se hizo realidad,1,,0.24121838808059692,turismo
p,4,,0.2397068440914154,turismo
no soy alguien de salir mucho pero ya estuvo que esos días si o si voy a estar en la calle,1,,0.2850959599018097,turismo
soy mexicano y ojalá cancelen el mundial en méxico,1,,0.63069087266922,turismo
la marina de estados unidos va a visitar a mexico,5,,0.30544912815093994,turismo
detesto el futbol y no me gusta salir pero que les parece si esos días nos organizamos y salimos todos solo por molestar,2,,0.34689047932624817,turismo
que quiere una manifestación,5,,0.3896286189556122,turismo
mientras me paguen mi salario no hay pex me quedo en mi casa,1,,0.5232610106468201,turismo
que quiere manifestaciones dice,5,,0.31747645139694214,turismo
se me hace una falta de respeto,2,,0.39583227038383484,turismo
cómo sabe que le pago sus viajes o que de dónde saca ese dato,5,,0.36896297335624695,turismo
por qué se quejan es una sugerencia aceptable va a ser un maldito caos la ciudad,1,,0.6162272691726685,turismo
hay que bendición trabajar desde tu casa bien cómodo,4,,0.41687074303627014,turismo
pobres turistas van a venir con un chingo de miedo ya que morena está con la delincuencia,1,,0.600517213344574,turismo
está horrible viajar en méxico el tráfico está horrible y la inseguridad,1,,0.9636661410331726,turismo
hay que sabotear el mundial,1,,0.5891609787940979,turismo
demasiado peligroso yo jamás viajo a méxico aunque me encanta mucho el paiz pero muy peligroso,2,,0.47540518641471863,turismo
si me dan el día en mi trabajo va,3,,0.327058881521225,turismo
cómo que me dan ganas de viajar a cdmx ese día,5,,0.5919387340545654,turismo
mi humilde opinión,1,,0.3747573792934418,turismo
clara brugada,4,,0.2505599558353424,turismo
osea vamos a salir,1,,0.38007622957229614,turismo
si me pagan esos días con gusto no salgo ni a tomar la luz del sol,1,,0.24695110321044922,turismo
ahí que salir solo molestar quien está conmigo,5,,0.23506967723369598,turismo
en verdad está sra está de jefa de gobierno,1,,0.553467869758606,turismo
acuerden va aver secuestros también con esta presidenta,1,,0.4115431606769562,turismo
si me dan 500 000pesos y uno taquitos de pastor lo ago con gusto,1,,0.4279474914073944,turismo
es broma verdad,5,,0.2631838917732239,turismo
